customer_id,gender,region,age,age_cleaned,age_group,age_missing_flag,age_model,age_treatment_method,product_name,category,unit_price,quantity,total_price,shipping_fee,shipping_status,order_date,year,month,year_month
CUST0152,Male,East,69,69,65+,0,69,Original,Mouse,Accessories,30.00,1,30.00,10.99,In Transit,2023-10-06,2023,10,2023-10
CUST0212,Female,West,62,62,55-64,0,62,Original,Smartphone,Electronics,800.00,3,2400.00,16.12,In Transit,2023-08-01,2023,8,2023-08
CUST0208,Female,South,57,57,55-64,0,57,Original,Smartwatch,Wearables,200.00,2,400.00,8.71,Unknown,2023-05-18,2023,5,2023-05
CUST0026,Male,East,27,27,25-34,0,27,Original,Smartphone,Electronics,800.00,5,4000.00,12.26,Returned,2023-05-02,2023,5,2023-05
CUST0224,Female,East,57,57,55-64,0,57,Original,Smartphone,Electronics,800.00,1,800.00,19.34,Delivered,2023-11-20,2023,11,2023-11
CUST0131,Female,West,67,67,65+,0,67,Original,Laptop,Electronics,1500.00,2,3000.00,18.81,In Transit,2023-08-10,2023,8,2023-08
CUST0019,Male,North,69,69,65+,0,69,Original,Monitor,Electronics,300.00,1,300.00,14.91,Delivered,2023-04-05,2023,4,2023-04
CUST0291,Female,North,49,49,45-54,0,49,Original,Mouse,Accessories,30.00,1,30.00,5.60,Delivered,2023-04-19,2023,4,2023-04
CUST0032,Male,West,63,63,55-64,0,63,Original,Laptop,Electronics,1500.00,3,4500.00,19.69,In Transit,2023-12-30,2023,12,2023-12
CUST0230,Male,South,,,Unknown,1,49,Unknown for age analysis; median-imputed for modeling only,Laptop,Electronics,1500.00,4,6000.00,15.12,In Transit,2023-11-10,2023,11,2023-11
CUST0285,Female,North,58,58,55-64,0,58,Original,Headphones,Accessories,100.00,1,100.00,5.25,Delivered,2023-01-14,2023,1,2023-01
CUST0199,Male,North,41,41,35-44,0,41,Original,Headphones,Accessories,100.00,1,100.00,18.38,Returned,2023-07-05,2023,7,2023-07
CUST0045,Female,East,21,21,18-24,0,21,Original,Monitor,Electronics,300.00,3,900.00,15.22,In Transit,2024-01-03,2024,1,2024-01
CUST0063,Male,North,20,20,18-24,0,20,Original,Monitor,Electronics,300.00,4,1200.00,15.57,Delivered,2023-11-06,2023,11,2023-11
CUST0178,Male,East,44,44,35-44,0,44,Original,Laptop,Electronics,1500.00,5,7500.00,8.03,In Transit,2023-01-20,2023,1,2023-01
CUST0210,Female,North,30,30,25-34,0,30,Original,Monitor,Electronics,300.00,5,1500.00,16.68,Returned,2023-05-06,2023,5,2023-05
CUST0105,Female,North,27,27,25-34,0,27,Original,Headphones,Accessories,100.00,2,200.00,12.44,In Transit,2023-10-21,2023,10,2023-10
CUST0198,Male,South,,56,55-64,1,56,Recovered from same Customer ID,Monitor,Electronics,300.00,3,900.00,6.39,Returned,2023-12-30,2023,12,2023-12
CUST0241,Female,East,27,27,25-34,0,27,Original,Keyboard,Accessories,50.00,1,50.00,11.72,In Transit,2023-07-10,2023,7,2023-07
CUST0201,Female,West,49,49,45-54,0,49,Original,Smartphone,Electronics,800.00,2,1600.00,6.85,Delivered,2024-01-03,2024,1,2024-01
CUST0052,Male,South,66,66,65+,0,66,Original,Mouse,Accessories,30.00,4,120.00,14.27,In Transit,2023-02-05,2023,2,2023-02
CUST0258,Female,North,39,39,35-44,0,39,Original,Laptop,Electronics,1500.00,3,4500.00,15.91,Returned,2023-02-03,2023,2,2023-02
CUST0123,Male,South,52,52,45-54,0,52,Original,Laptop,Electronics,1500.00,5,7500.00,16.01,In Transit,2023-11-22,2023,11,2023-11
CUST0285,Male,South,,58,55-64,1,58,Recovered from same Customer ID,Smartphone,Electronics,800.00,3,2400.00,19.44,In Transit,2023-06-03,2023,6,2023-06
CUST0279,Female,West,59,59,55-64,0,59,Original,Mouse,Accessories,30.00,3,90.00,7.34,Returned,2023-04-26,2023,4,2023-04
CUST0052,Female,East,66,66,65+,0,66,Original,Headphones,Accessories,100.00,3,300.00,13.21,In Transit,2023-03-13,2023,3,2023-03
CUST0200,Female,West,,68,65+,1,68,Recovered from same Customer ID,Laptop,Electronics,1500.00,5,7500.00,11.03,Returned,2023-01-11,2023,1,2023-01
CUST0103,Female,South,23,23,18-24,0,23,Original,Keyboard,Accessories,50.00,5,250.00,14.12,In Transit,2023-04-10,2023,4,2023-04
CUST0129,Female,North,66,66,65+,0,66,Original,Smartwatch,Wearables,200.00,5,1000.00,10.43,Delivered,2023-03-07,2023,3,2023-03
CUST0012,Female,North,28,28,25-34,0,28,Original,Laptop,Electronics,1500.00,1,1500.00,12.71,Returned,2023-08-31,2023,8,2023-08
CUST0139,Male,East,57,57,55-64,0,57,Original,Smartphone,Electronics,800.00,2,1600.00,12.55,Unknown,2023-01-02,2023,1,2023-01
CUST0108,Male,South,,,Unknown,1,49,Unknown for age analysis; median-imputed for modeling only,Keyboard,Accessories,50.00,2,100.00,6.85,Returned,2023-10-19,2023,10,2023-10
CUST0196,Male,West,37,37,35-44,0,37,Original,Laptop,Electronics,1500.00,2,3000.00,17.23,Returned,2023-01-10,2023,1,2023-01
CUST0007,Male,East,52,52,45-54,0,52,Original,Headphones,Accessories,100.00,3,300.00,19.53,In Transit,2023-01-16,2023,1,2023-01
CUST0118,Male,West,,23,18-24,1,23,Recovered from same Customer ID,Smartwatch,Wearables,200.00,3,600.00,18.62,Delivered,2023-07-23,2023,7,2023-07
CUST0227,Female,East,54,54,45-54,0,54,Original,Mouse,Accessories,30.00,5,150.00,14.71,In Transit,2023-12-04,2023,12,2023-12
CUST0219,Female,South,48,48,45-54,0,48,Original,Keyboard,Accessories,50.00,2,100.00,12.46,In Transit,2023-04-09,2023,4,2023-04
CUST0297,Male,East,61,61,55-64,0,61,Original,Monitor,Electronics,300.00,2,600.00,12.26,Returned,2023-04-25,2023,4,2023-04
CUST0098,Female,East,57,57,55-64,0,57,Original,Headphones,Accessories,100.00,4,400.00,8.84,In Transit,2023-02-28,2023,2,2023-02
CUST0284,Female,South,64,64,55-64,0,64,Original,Smartwatch,Wearables,200.00,5,1000.00,13.46,In Transit,2023-05-09,2023,5,2023-05
CUST0137,Female,West,19,19,18-24,0,19,Original,Monitor,Electronics,300.00,5,1500.00,19.39,Returned,2023-12-08,2023,12,2023-12
CUST0127,Male,North,62,62,55-64,0,62,Original,Headphones,Accessories,100.00,2,200.00,5.13,Delivered,2023-11-01,2023,11,2023-11
CUST0052,Male,East,66,66,65+,0,66,Original,Mouse,Accessories,30.00,2,60.00,6.23,In Transit,2023-06-11,2023,6,2023-06
CUST0162,Female,South,69,69,65+,0,69,Original,Smartwatch,Wearables,200.00,4,800.00,12.26,In Transit,2023-10-09,2023,10,2023-10
CUST0069,Female,East,66,66,65+,0,66,Original,Laptop,Electronics,1500.00,4,6000.00,16.92,In Transit,2023-09-23,2023,9,2023-09
CUST0011,Female,West,54,54,45-54,0,54,Original,Smartphone,Electronics,800.00,2,1600.00,15.80,In Transit,2023-04-06,2023,4,2023-04
CUST0293,Male,South,32,32,25-34,0,32,Original,Laptop,Electronics,1500.00,3,4500.00,8.53,Returned,2023-11-17,2023,11,2023-11
CUST0078,Female,East,38,38,35-44,0,38,Original,Monitor,Electronics,300.00,1,300.00,7.57,Delivered,2023-02-07,2023,2,2023-02
CUST0290,Female,Unknown,37,37,35-44,0,37,Original,Headphones,Accessories,100.00,3,300.00,5.29,Returned,2023-09-30,2023,9,2023-09
CUST0130,Female,West,68,68,65+,0,68,Original,Smartwatch,Wearables,200.00,3,600.00,5.65,In Transit,2023-08-18,2023,8,2023-08
CUST0186,Female,East,55,55,55-64,0,55,Original,Smartwatch,Wearables,200.00,5,1000.00,18.29,Delivered,2023-01-10,2023,1,2023-01
CUST0164,Male,South,50,50,45-54,0,50,Original,Monitor,Electronics,300.00,3,900.00,11.22,In Transit,2023-03-16,2023,3,2023-03
CUST0024,Female,Unknown,57,57,55-64,0,57,Original,Monitor,Electronics,300.00,2,600.00,15.59,Returned,2023-09-02,2023,9,2023-09
CUST0006,Female,East,,52,45-54,1,52,Recovered from same Customer ID,Smartwatch,Wearables,200.00,3,600.00,13.94,Delivered,2023-04-07,2023,4,2023-04
CUST0124,Female,North,53,53,45-54,0,53,Original,Monitor,Electronics,300.00,1,300.00,16.32,Delivered,2023-08-16,2023,8,2023-08
CUST0060,Female,West,41,41,35-44,0,41,Original,Headphones,Accessories,100.00,5,500.00,18.06,Delivered,2023-03-15,2023,3,2023-03
CUST0046,Female,North,22,22,18-24,0,22,Original,Mouse,Accessories,30.00,1,30.00,8.96,Returned,2023-03-03,2023,3,2023-03
CUST0280,Male,South,44,44,35-44,0,44,Original,Smartwatch,Wearables,200.00,4,800.00,6.43,Unknown,2023-03-03,2023,3,2023-03
CUST0012,Male,South,28,28,25-34,0,28,Original,Headphones,Accessories,100.00,3,300.00,17.16,Returned,2023-08-10,2023,8,2023-08
CUST0095,Male,East,60,60,55-64,0,60,Original,Mouse,Accessories,30.00,3,90.00,18.42,Delivered,2023-01-25,2023,1,2023-01
CUST0279,Female,Unknown,,59,55-64,1,59,Recovered from same Customer ID,Mouse,Accessories,30.00,2,60.00,11.28,Returned,2023-09-19,2023,9,2023-09
CUST0158,Female,Unknown,51,51,45-54,0,51,Original,Monitor,Electronics,300.00,4,1200.00,6.91,In Transit,2023-09-13,2023,9,2023-09
CUST0193,Male,South,64,64,55-64,0,64,Original,Keyboard,Accessories,50.00,4,200.00,17.18,In Transit,2023-11-06,2023,11,2023-11
CUST0270,Male,East,64,64,55-64,0,64,Original,Keyboard,Accessories,50.00,1,50.00,18.23,Delivered,2023-05-24,2023,5,2023-05
CUST0005,Female,East,56,56,55-64,0,56,Original,Mouse,Accessories,30.00,2,60.00,7.58,In Transit,2023-02-15,2023,2,2023-02
CUST0118,Female,West,23,23,18-24,0,23,Original,Smartphone,Electronics,800.00,2,1600.00,9.07,In Transit,2023-10-19,2023,10,2023-10
CUST0016,Female,North,61,61,55-64,0,61,Original,Keyboard,Accessories,50.00,1,50.00,19.39,Delivered,2023-07-28,2023,7,2023-07
CUST0168,Female,South,42,42,35-44,0,42,Original,Keyboard,Accessories,50.00,2,100.00,12.44,In Transit,2023-02-21,2023,2,2023-02
CUST0091,Male,North,30,30,25-34,0,30,Original,Keyboard,Accessories,50.00,1,50.00,19.02,Delivered,2023-12-14,2023,12,2023-12
CUST0066,Female,West,37,37,35-44,0,37,Original,Headphones,Accessories,100.00,3,300.00,16.67,Returned,2023-03-07,2023,3,2023-03
CUST0186,Female,East,55,55,55-64,0,55,Original,Mouse,Accessories,30.00,1,30.00,5.24,Returned,2023-05-25,2023,5,2023-05
CUST0130,Female,North,68,68,65+,0,68,Original,Monitor,Electronics,300.00,3,900.00,10.39,Returned,2023-02-09,2023,2,2023-02
CUST0274,Female,West,51,51,45-54,0,51,Original,Keyboard,Accessories,50.00,3,150.00,19.79,Delivered,2024-01-03,2024,1,2024-01
CUST0095,Female,East,60,60,55-64,0,60,Original,Monitor,Electronics,300.00,4,1200.00,7.26,In Transit,2023-08-20,2023,8,2023-08
CUST0128,Female,East,52,52,45-54,0,52,Original,Smartwatch,Wearables,200.00,5,1000.00,18.72,Delivered,2023-03-02,2023,3,2023-03
CUST0036,Male,South,,33,25-34,1,33,Recovered from same Customer ID,Keyboard,Accessories,50.00,3,150.00,9.99,Unknown,2023-05-07,2023,5,2023-05
CUST0016,Female,East,61,61,55-64,0,61,Original,Monitor,Electronics,300.00,1,300.00,6.63,In Transit,2023-01-14,2023,1,2023-01
CUST0192,Male,South,58,58,55-64,0,58,Original,Mouse,Accessories,30.00,1,30.00,11.39,In Transit,2023-05-15,2023,5,2023-05
CUST0013,Female,East,55,55,55-64,0,55,Original,Keyboard,Accessories,50.00,4,200.00,6.66,Unknown,2023-08-13,2023,8,2023-08
CUST0059,Female,East,18,18,18-24,0,18,Original,Keyboard,Accessories,50.00,4,200.00,7.76,In Transit,2023-08-20,2023,8,2023-08
CUST0065,Female,South,41,41,35-44,0,41,Original,Smartphone,Electronics,800.00,1,800.00,6.24,Delivered,2023-08-03,2023,8,2023-08
CUST0025,Female,South,56,56,55-64,0,56,Original,Headphones,Accessories,100.00,3,300.00,5.86,In Transit,2023-11-25,2023,11,2023-11
CUST0160,Female,South,69,69,65+,0,69,Original,Laptop,Electronics,1500.00,2,3000.00,5.35,Returned,2023-10-30,2023,10,2023-10
CUST0096,Female,North,61,61,55-64,0,61,Original,Smartphone,Electronics,800.00,5,4000.00,13.72,Unknown,2023-03-09,2023,3,2023-03
CUST0071,Male,East,46,46,45-54,0,46,Original,Smartphone,Electronics,800.00,2,1600.00,13.10,In Transit,2023-01-07,2023,1,2023-01
CUST0044,Male,East,30,30,25-34,0,30,Original,Smartwatch,Wearables,200.00,2,400.00,13.54,In Transit,2023-08-08,2023,8,2023-08
CUST0299,Female,East,58,58,55-64,0,58,Original,Smartphone,Electronics,800.00,5,4000.00,5.65,Delivered,2023-12-16,2023,12,2023-12
CUST0291,Female,South,49,49,45-54,0,49,Original,Monitor,Electronics,300.00,3,900.00,17.93,Delivered,2023-05-29,2023,5,2023-05
CUST0266,Female,North,29,29,25-34,0,29,Original,Monitor,Electronics,300.00,4,1200.00,5.79,In Transit,2023-09-04,2023,9,2023-09
CUST0184,Female,North,54,54,45-54,0,54,Original,Smartphone,Electronics,800.00,1,800.00,13.72,In Transit,2023-08-30,2023,8,2023-08
CUST0130,Male,West,68,68,65+,0,68,Original,Keyboard,Accessories,50.00,3,150.00,8.99,Delivered,2023-02-02,2023,2,2023-02
CUST0052,Male,South,66,66,65+,0,66,Original,Monitor,Electronics,300.00,4,1200.00,17.59,Returned,2023-09-12,2023,9,2023-09
CUST0240,Male,East,39,39,35-44,0,39,Original,Keyboard,Accessories,50.00,4,200.00,13.51,Delivered,2023-12-21,2023,12,2023-12
CUST0054,Male,South,64,64,55-64,0,64,Original,Smartphone,Electronics,800.00,1,800.00,19.15,Delivered,2023-10-07,2023,10,2023-10
CUST0038,Female,North,57,57,55-64,0,57,Original,Keyboard,Accessories,50.00,2,100.00,16.78,Unknown,2023-11-16,2023,11,2023-11
CUST0023,Male,East,,29,25-34,1,29,Recovered from same Customer ID,Monitor,Electronics,300.00,5,1500.00,8.56,In Transit,2023-10-30,2023,10,2023-10
CUST0183,Male,North,42,42,35-44,0,42,Original,Mouse,Accessories,30.00,5,150.00,9.26,Delivered,2023-02-21,2023,2,2023-02
CUST0012,Male,Unknown,28,28,25-34,0,28,Original,Monitor,Electronics,300.00,5,1500.00,13.09,Delivered,2023-03-12,2023,3,2023-03
CUST0136,Female,South,36,36,35-44,0,36,Original,Mouse,Accessories,30.00,5,150.00,6.58,In Transit,2023-10-17,2023,10,2023-10
CUST0052,Female,South,66,66,65+,0,66,Original,Mouse,Accessories,30.00,2,60.00,12.21,Delivered,2023-06-05,2023,6,2023-06
CUST0141,Male,West,58,58,55-64,0,58,Original,Monitor,Electronics,300.00,4,1200.00,6.40,Delivered,2023-03-03,2023,3,2023-03
CUST0144,Male,South,54,54,45-54,0,54,Original,Smartphone,Electronics,800.00,5,4000.00,19.43,In Transit,2023-07-12,2023,7,2023-07
CUST0156,Female,North,57,57,55-64,0,57,Original,Monitor,Electronics,300.00,1,300.00,15.49,In Transit,2023-02-05,2023,2,2023-02
CUST0199,Male,West,,41,35-44,1,41,Recovered from same Customer ID,Smartphone,Electronics,800.00,3,2400.00,6.95,Returned,2023-09-22,2023,9,2023-09
CUST0197,Male,North,54,54,45-54,0,54,Original,Laptop,Electronics,1500.00,4,6000.00,5.05,Delivered,2023-07-12,2023,7,2023-07
CUST0196,Female,West,37,37,35-44,0,37,Original,Laptop,Electronics,1500.00,1,1500.00,12.95,Returned,2023-11-06,2023,11,2023-11
CUST0243,Female,West,58,58,55-64,0,58,Original,Headphones,Accessories,100.00,5,500.00,19.98,Returned,2023-08-13,2023,8,2023-08
CUST0182,Male,South,19,19,18-24,0,19,Original,Smartphone,Electronics,800.00,4,3200.00,12.30,Delivered,2023-01-23,2023,1,2023-01
CUST0296,Female,South,50,50,45-54,0,50,Original,Monitor,Electronics,300.00,4,1200.00,7.42,Delivered,2023-10-07,2023,10,2023-10
CUST0296,Female,West,50,50,45-54,0,50,Original,Mouse,Accessories,30.00,1,30.00,15.21,In Transit,2023-11-15,2023,11,2023-11
CUST0264,Female,West,59,59,55-64,0,59,Original,Monitor,Electronics,300.00,3,900.00,19.80,In Transit,2023-12-26,2023,12,2023-12
CUST0136,Female,West,,36,35-44,1,36,Recovered from same Customer ID,Mouse,Accessories,30.00,5,150.00,13.14,Returned,2023-11-11,2023,11,2023-11
CUST0010,Male,West,,37,35-44,1,37,Recovered from same Customer ID,Headphones,Accessories,100.00,5,500.00,15.78,Delivered,2023-04-21,2023,4,2023-04
CUST0131,Male,West,67,67,65+,0,67,Original,Keyboard,Accessories,50.00,5,250.00,5.81,Delivered,2023-05-18,2023,5,2023-05
CUST0252,Male,West,55,55,55-64,0,55,Original,Headphones,Accessories,100.00,5,500.00,7.98,Returned,2023-05-16,2023,5,2023-05
CUST0294,Female,East,49,49,45-54,0,49,Original,Mouse,Accessories,30.00,5,150.00,19.83,In Transit,2023-09-11,2023,9,2023-09
CUST0253,Male,West,51,51,45-54,0,51,Original,Smartphone,Electronics,800.00,5,4000.00,16.14,Returned,2023-06-12,2023,6,2023-06
CUST0289,Female,North,37,37,35-44,0,37,Original,Mouse,Accessories,30.00,4,120.00,9.00,Returned,2024-01-03,2024,1,2024-01
CUST0126,Female,North,66,66,65+,0,66,Original,Smartphone,Electronics,800.00,1,800.00,16.42,In Transit,2023-09-26,2023,9,2023-09
CUST0024,Female,South,57,57,55-64,0,57,Original,Laptop,Electronics,1500.00,1,1500.00,9.69,Delivered,2023-11-22,2023,11,2023-11
CUST0058,Male,East,,42,35-44,1,42,Recovered from same Customer ID,Laptop,Electronics,1500.00,4,6000.00,16.49,Delivered,2023-07-10,2023,7,2023-07
CUST0170,Male,West,40,40,35-44,0,40,Original,Keyboard,Accessories,50.00,2,100.00,14.00,Delivered,2023-11-23,2023,11,2023-11
CUST0064,Female,East,61,61,55-64,0,61,Original,Laptop,Electronics,1500.00,3,4500.00,12.21,Returned,2023-10-28,2023,10,2023-10
CUST0043,Male,North,22,22,18-24,0,22,Original,Keyboard,Accessories,50.00,4,200.00,9.82,Delivered,2023-01-05,2023,1,2023-01
CUST0103,Male,North,23,23,18-24,0,23,Original,Smartwatch,Wearables,200.00,5,1000.00,14.50,Delivered,2023-11-15,2023,11,2023-11
CUST0032,Male,North,63,63,55-64,0,63,Original,Mouse,Accessories,30.00,4,120.00,14.68,Returned,2023-03-11,2023,3,2023-03
CUST0182,Male,West,19,19,18-24,0,19,Original,Mouse,Accessories,30.00,1,30.00,17.33,Delivered,2023-08-31,2023,8,2023-08
CUST0076,Male,North,26,26,25-34,0,26,Original,Headphones,Accessories,100.00,2,200.00,17.84,Delivered,2023-12-12,2023,12,2023-12
CUST0215,Female,North,35,35,35-44,0,35,Original,Monitor,Electronics,300.00,5,1500.00,19.58,Delivered,2023-01-22,2023,1,2023-01
CUST0105,Male,South,27,27,25-34,0,27,Original,Keyboard,Accessories,50.00,5,250.00,17.69,In Transit,2023-12-31,2023,12,2023-12
CUST0295,Female,East,26,26,25-34,0,26,Original,Smartphone,Electronics,800.00,5,4000.00,18.99,In Transit,2023-12-31,2023,12,2023-12
CUST0002,Female,South,23,23,18-24,0,23,Original,Keyboard,Accessories,50.00,5,250.00,17.96,In Transit,2023-08-18,2023,8,2023-08
CUST0283,Female,East,67,67,65+,0,67,Original,Laptop,Electronics,1500.00,1,1500.00,11.14,In Transit,2023-06-25,2023,6,2023-06
CUST0047,Female,West,41,41,35-44,0,41,Original,Laptop,Electronics,1500.00,1,1500.00,14.86,Returned,2023-10-21,2023,10,2023-10
CUST0153,Male,West,,40,35-44,1,40,Recovered from same Customer ID,Mouse,Accessories,30.00,2,60.00,6.54,Returned,2023-11-21,2023,11,2023-11
CUST0047,Male,East,41,41,35-44,0,41,Original,Headphones,Accessories,100.00,2,200.00,9.15,Returned,2023-04-23,2023,4,2023-04
CUST0269,Male,East,64,64,55-64,0,64,Original,Monitor,Electronics,300.00,4,1200.00,13.49,Returned,2023-09-09,2023,9,2023-09
CUST0022,Male,North,,33,25-34,1,33,Recovered from same Customer ID,Laptop,Electronics,1500.00,2,3000.00,8.24,Delivered,2023-04-15,2023,4,2023-04
CUST0106,Female,East,50,50,45-54,0,50,Original,Smartphone,Electronics,800.00,3,2400.00,10.13,Returned,2023-06-26,2023,6,2023-06
CUST0284,Male,South,64,64,55-64,0,64,Original,Headphones,Accessories,100.00,2,200.00,10.57,In Transit,2023-06-03,2023,6,2023-06
CUST0149,Male,South,40,40,35-44,0,40,Original,Laptop,Electronics,1500.00,1,1500.00,14.19,In Transit,2023-05-20,2023,5,2023-05
CUST0068,Male,East,64,64,55-64,0,64,Original,Smartwatch,Wearables,200.00,3,600.00,5.70,In Transit,2023-04-07,2023,4,2023-04
CUST0289,Female,East,37,37,35-44,0,37,Original,Smartwatch,Wearables,200.00,5,1000.00,5.60,Returned,2023-11-18,2023,11,2023-11
CUST0247,Male,South,44,44,35-44,0,44,Original,Laptop,Electronics,1500.00,3,4500.00,18.21,In Transit,2023-05-01,2023,5,2023-05
CUST0295,Male,West,26,26,25-34,0,26,Original,Laptop,Electronics,1500.00,3,4500.00,12.84,Unknown,2023-05-27,2023,5,2023-05
CUST0236,Male,West,18,18,18-24,0,18,Original,Laptop,Electronics,1500.00,2,3000.00,18.07,Returned,2023-01-23,2023,1,2023-01
CUST0148,Male,West,,67,65+,1,67,Recovered from same Customer ID,Keyboard,Accessories,50.00,4,200.00,14.29,Delivered,2023-10-08,2023,10,2023-10
CUST0122,Male,North,68,68,65+,0,68,Original,Headphones,Accessories,100.00,4,400.00,11.52,Returned,2023-11-29,2023,11,2023-11
CUST0246,Female,South,64,64,55-64,0,64,Original,Monitor,Electronics,300.00,3,900.00,15.77,Delivered,2023-09-29,2023,9,2023-09
CUST0282,Male,North,68,68,65+,0,68,Original,Laptop,Electronics,1500.00,4,6000.00,5.24,Delivered,2023-11-07,2023,11,2023-11
CUST0204,Male,West,54,54,45-54,0,54,Original,Headphones,Accessories,100.00,5,500.00,8.64,Delivered,2023-10-20,2023,10,2023-10
CUST0053,Male,North,25,25,25-34,0,25,Original,Laptop,Electronics,1500.00,4,6000.00,13.08,In Transit,2023-09-18,2023,9,2023-09
CUST0036,Male,Unknown,33,33,25-34,0,33,Original,Smartphone,Electronics,800.00,4,3200.00,13.29,Returned,2023-07-23,2023,7,2023-07
CUST0085,Male,West,18,18,18-24,0,18,Original,Smartphone,Electronics,800.00,5,4000.00,13.44,Delivered,2023-05-02,2023,5,2023-05
CUST0071,Female,South,,46,45-54,1,46,Recovered from same Customer ID,Headphones,Accessories,100.00,1,100.00,14.98,Delivered,2023-12-04,2023,12,2023-12
CUST0248,Male,East,67,67,65+,0,67,Original,Monitor,Electronics,300.00,1,300.00,8.65,Returned,2023-08-27,2023,8,2023-08
CUST0088,Female,West,66,66,65+,0,66,Original,Headphones,Accessories,100.00,5,500.00,14.84,Delivered,2023-06-08,2023,6,2023-06
CUST0020,Female,North,55,55,55-64,0,55,Original,Monitor,Electronics,300.00,1,300.00,7.38,Delivered,2023-10-26,2023,10,2023-10
CUST0274,Female,East,51,51,45-54,0,51,Original,Laptop,Electronics,1500.00,5,7500.00,12.33,In Transit,2023-01-07,2023,1,2023-01
CUST0196,Male,East,37,37,35-44,0,37,Original,Smartwatch,Wearables,200.00,5,1000.00,19.55,Delivered,2023-04-23,2023,4,2023-04
CUST0022,Male,Unknown,33,33,25-34,0,33,Original,Smartphone,Electronics,800.00,3,2400.00,5.22,Returned,2023-09-12,2023,9,2023-09
CUST0211,Male,West,,35,35-44,1,35,Recovered from same Customer ID,Keyboard,Accessories,50.00,1,50.00,14.62,Returned,2023-01-28,2023,1,2023-01
CUST0152,Female,South,69,69,65+,0,69,Original,Smartwatch,Wearables,200.00,3,600.00,19.07,Delivered,2023-07-16,2023,7,2023-07
CUST0042,Male,East,57,57,55-64,0,57,Original,Smartwatch,Wearables,200.00,5,1000.00,15.99,Returned,2023-01-04,2023,1,2023-01
CUST0235,Male,East,19,19,18-24,0,19,Original,Headphones,Accessories,100.00,5,500.00,19.53,In Transit,2023-04-08,2023,4,2023-04
CUST0206,Male,South,43,43,35-44,0,43,Original,Laptop,Electronics,1500.00,5,7500.00,13.04,In Transit,2023-05-03,2023,5,2023-05
CUST0103,Female,Unknown,23,23,18-24,0,23,Original,Mouse,Accessories,30.00,2,60.00,18.45,Returned,2023-07-15,2023,7,2023-07
CUST0179,Male,North,45,45,45-54,0,45,Original,Smartphone,Electronics,800.00,4,3200.00,15.02,Returned,2023-09-28,2023,9,2023-09
CUST0157,Female,East,48,48,45-54,0,48,Original,Keyboard,Accessories,50.00,4,200.00,8.27,In Transit,2023-05-22,2023,5,2023-05
CUST0272,Male,South,52,52,45-54,0,52,Original,Mouse,Accessories,30.00,3,90.00,8.66,In Transit,2023-03-30,2023,3,2023-03
CUST0071,Female,South,46,46,45-54,0,46,Original,Headphones,Accessories,100.00,5,500.00,11.88,Returned,2023-08-02,2023,8,2023-08
CUST0268,Male,North,21,21,18-24,0,21,Original,Keyboard,Accessories,50.00,3,150.00,15.03,In Transit,2023-05-20,2023,5,2023-05
CUST0017,Female,West,36,36,35-44,0,36,Original,Keyboard,Accessories,50.00,5,250.00,12.63,Delivered,2023-12-17,2023,12,2023-12
CUST0221,Male,West,33,33,25-34,0,33,Original,Monitor,Electronics,300.00,3,900.00,7.25,Returned,2023-11-01,2023,11,2023-11
CUST0207,Male,West,54,54,45-54,0,54,Original,Headphones,Accessories,100.00,2,200.00,6.22,Returned,2024-01-03,2024,1,2024-01
CUST0077,Male,East,50,50,45-54,0,50,Original,Monitor,Electronics,300.00,3,900.00,14.75,Delivered,2023-01-08,2023,1,2023-01
CUST0253,Female,East,51,51,45-54,0,51,Original,Headphones,Accessories,100.00,4,400.00,17.18,In Transit,2023-09-25,2023,9,2023-09
CUST0253,Female,East,51,51,45-54,0,51,Original,Keyboard,Accessories,50.00,3,150.00,14.99,In Transit,2023-04-18,2023,4,2023-04
CUST0225,Female,North,,65,65+,1,65,Recovered from same Customer ID,Smartwatch,Wearables,200.00,1,200.00,17.30,Delivered,2023-02-19,2023,2,2023-02
CUST0091,Female,West,30,30,25-34,0,30,Original,Headphones,Accessories,100.00,1,100.00,6.47,Delivered,2023-06-01,2023,6,2023-06
CUST0142,Female,South,32,32,25-34,0,32,Original,Keyboard,Accessories,50.00,5,250.00,10.39,In Transit,2023-06-28,2023,6,2023-06
CUST0142,Female,South,32,32,25-34,0,32,Original,Monitor,Electronics,300.00,1,300.00,9.57,In Transit,2023-04-24,2023,4,2023-04
CUST0032,Male,North,63,63,55-64,0,63,Original,Smartphone,Electronics,800.00,2,1600.00,6.57,Delivered,2023-12-08,2023,12,2023-12
CUST0011,Male,West,54,54,45-54,0,54,Original,Keyboard,Accessories,50.00,1,50.00,13.90,Delivered,2023-11-04,2023,11,2023-11
CUST0204,Male,West,54,54,45-54,0,54,Original,Laptop,Electronics,1500.00,5,7500.00,19.71,Returned,2023-04-18,2023,4,2023-04
CUST0068,Male,East,64,64,55-64,0,64,Original,Smartwatch,Wearables,200.00,2,400.00,11.49,Returned,2023-09-24,2023,9,2023-09
CUST0222,Female,East,61,61,55-64,0,61,Original,Mouse,Accessories,30.00,2,60.00,13.74,Delivered,2023-11-13,2023,11,2023-11
CUST0145,Male,East,51,51,45-54,0,51,Original,Laptop,Electronics,1500.00,1,1500.00,15.23,Returned,2023-10-10,2023,10,2023-10
